Postcode,Type,Subtype,Price,Bedrooms,Area,Kitchen,Fireplace,Frontages,Garden,Garden_surface,Terrace,Terrace_Surface,Furnished,Type_of_sale,State_of_building,Swimmingpool,ID IMMOWEB,Cadastral_income,Plot_surface
2000,APARTMENT,APARTMENT,599000.0,2.0,75.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371692,1069.0,
2100,APARTMENT,PENTHOUSE,119000.0,1.0,41.0,0,0,,0,,1,20.0,0,BUY_REGULAR,AS_NEW,0,20371687,542.0,
2100,APARTMENT,APARTMENT,175000.0,2.0,82.0,0,0,,0,,1,8.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371685,969.0,
2100,HOUSE,HOUSE,380000.0,3.0,207.0,0,0,4.0,1,13.0,0,,0,BUY_REGULAR,GOOD,0,20371686,1380.0,153.0
2100,APARTMENT,GROUND_FLOOR,215000.0,2.0,91.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20371688,909.0,
2100,APARTMENT,APARTMENT,224900.0,2.0,92.0,0,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20371684,857.0,
2140,APARTMENT,APARTMENT,219500.0,2.0,102.0,0,0,,0,,1,7.0,0,BUY_REGULAR,AS_NEW,0,20371682,991.0,
2100,APARTMENT,APARTMENT,210000.0,2.0,90.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371673,999.0,
2018,APARTMENT,APARTMENT,395000.0,3.0,125.0,0,0,,0,,1,6.0,0,BUY_REGULAR,AS_NEW,0,20371683,1375.0,
2990,HOUSE,HOUSE,649000.0,3.0,315.0,0,0,3.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371681,2124.0,347.0
2930,APARTMENT,GROUND_FLOOR,319000.0,3.0,87.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371677,943.0,
2100,APARTMENT,APARTMENT,210000.0,2.0,101.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371672,999.0,
2060,HOUSE,APARTMENT_BLOCK,399000.0,3.0,197.0,0,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371671,1100.0,58.0
2060,HOUSE,APARTMENT_BLOCK,885000.0,7.0,261.0,0,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371669,1782.0,67.0
2960,HOUSE,HOUSE,625000.0,4.0,240.0,0,0,4.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371691,1259.0,1010.0
2100,APARTMENT,APARTMENT,215000.0,2.0,78.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20371680,681.0,
7332,HOUSE,VILLA,295000.0,3.0,176.0,1,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20362038,658.0,2473.0
6900,HOUSE,VILLA,455000.0,4.0,246.0,0,1,4.0,0,,1,18.0,0,BUY_REGULAR,GOOD,0,20363492,1648.0,1971.0
6800,HOUSE,HOUSE,299000.0,5.0,167.0,1,0,4.0,1,450.0,1,,0,BUY_REGULAR,TO_RENOVATE,0,20357200,969.0,691.0
3660,APARTMENT,APARTMENT,412000.0,2.0,111.0,0,0,,0,,1,14.0,0,BUY_REGULAR,AS_NEW,0,20350061,820.0,
6880,APARTMENT,APARTMENT,219900.0,2.0,88.0,1,0,,0,,1,32.0,0,BUY_REGULAR,AS_NEW,0,20369206,,
6590,HOUSE,VILLA,140000.0,4.0,165.0,1,0,4.0,0,,1,26.0,0,BUY_REGULAR,GOOD,0,20369516,,1334.0
7190,APARTMENT,APARTMENT,225000.0,4.0,113.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20350617,870.0,
1348,APARTMENT,APARTMENT,175000.0,1.0,46.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20365111,770.0,
1410,APARTMENT,APARTMENT,249000.0,1.0,59.0,1,0,3.0,0,,1,6.0,0,BUY_REGULAR,AS_NEW,0,20368145,,
3680,HOUSE,HOUSE,410000.0,4.0,210.0,0,0,,0,,1,87.0,0,BUY_REGULAR,GOOD,0,20360557,884.0,929.0
6724,HOUSE,MIXED_USE_BUILDING,389000.0,3.0,468.0,1,1,2.0,1,352.0,1,,0,BUY_REGULAR,GOOD,0,20341757,2109.0,652.0
6890,HOUSE,HOUSE,155000.0,3.0,145.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20354794,,364.0
3900,HOUSE,HOUSE,298000.0,4.0,185.0,1,0,2.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20360748,850.0,368.0
3920,APARTMENT,APARTMENT,219000.0,2.0,106.0,0,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20349341,875.0,
3600,APARTMENT,SERVICE_FLAT,169000.0,1.0,54.0,0,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20360663,,
7000,APARTMENT,FLAT_STUDIO,115000.0,,31.0,1,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20365434,411.0,
5590,APARTMENT,APARTMENT,229000.0,2.0,75.0,0,0,,0,,1,14.0,0,BUY_REGULAR,JUST_RENOVATED,0,20363559,816.0,
6880,APARTMENT,APARTMENT,219900.0,2.0,90.0,1,0,,1,5.0,1,19.0,0,BUY_REGULAR,AS_NEW,0,20365516,,
6900,APARTMENT,GROUND_FLOOR,325000.0,3.0,103.0,0,0,,0,,1,3.0,0,BUY_REGULAR,JUST_RENOVATED,0,20363283,1145.0,
5300,HOUSE,HOUSE,249000.0,2.0,133.0,1,0,4.0,0,,1,,0,BUY_REGULAR,,0,20371142,829.0,1220.0
6640,HOUSE,HOUSE,168000.0,5.0,204.0,0,0,2.0,1,1000.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20370497,470.0,1150.0
6680,HOUSE,HOUSE,165000.0,2.0,91.0,0,0,4.0,1,4810.0,1,,0,BUY_REGULAR,TO_RENOVATE,0,20348249,485.0,4810.0
5300,HOUSE,HOUSE,235000.0,3.0,96.0,1,0,3.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20368879,862.0,496.0
7812,HOUSE,MANSION,480000.0,5.0,321.0,1,0,4.0,1,515.0,1,40.0,0,BUY_REGULAR,GOOD,1,20353593,701.0,891.0
5580,HOUSE,HOUSE,179000.0,5.0,156.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20364184,327.0,120.0
6020,HOUSE,HOUSE,100000.0,2.0,70.0,1,0,3.0,1,80.0,1,22.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20368542,297.0,
6941,HOUSE,HOUSE,265000.0,3.0,163.0,0,0,3.0,0,,1,20.0,0,BUY_REGULAR,JUST_RENOVATED,0,20368998,639.0,5274.0
7060,HOUSE,HOUSE,245000.0,4.0,147.0,0,0,2.0,1,100.0,1,30.0,0,BUY_REGULAR,GOOD,0,20366481,574.0,200.0
2930,HOUSE,TOWN_HOUSE,395000.0,2.0,158.0,0,0,,0,,1,38.0,0,BUY_REGULAR,AS_NEW,0,20371667,1346.0,104.0
2140,APARTMENT,APARTMENT,174900.0,2.0,68.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371676,722.0,
2100,APARTMENT,APARTMENT,184900.0,2.0,98.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20371733,981.0,
2100,APARTMENT,APARTMENT,175000.0,2.0,110.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20371666,924.0,
3320,HOUSE,HOUSE,249000.0,4.0,148.0,0,0,2.0,1,254.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20371656,542.0,462.0
9032,HOUSE,HOUSE,449000.0,4.0,180.0,0,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20371645,,100.0
7972,HOUSE,VILLA,290000.0,4.0,130.0,1,0,4.0,0,,1,80.0,0,BUY_REGULAR,GOOD,0,20371655,723.0,860.0
3001,APARTMENT,APARTMENT,239000.0,1.0,25.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371658,,
2100,HOUSE,HOUSE,219000.0,2.0,105.0,0,0,4.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371732,842.0,
2180,HOUSE,HOUSE,369000.0,3.0,195.0,0,0,4.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371663,1284.0,182.0
2180,APARTMENT,APARTMENT,319000.0,2.0,161.0,0,0,,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371662,1717.0,
3001,APARTMENT,FLAT_STUDIO,249000.0,1.0,28.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371659,,
3001,APARTMENT,APARTMENT,199000.0,1.0,18.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371657,,
9051,APARTMENT,APARTMENT,225000.0,1.0,56.0,0,0,,1,4.0,0,,0,BUY_REGULAR,,0,20371649,810.0,
4100,HOUSE,HOUSE,285000.0,2.0,196.0,1,0,2.0,0,,1,65.0,0,BUY_REGULAR,JUST_RENOVATED,0,20371640,924.0,
8300,APARTMENT,APARTMENT,559000.0,1.0,71.0,0,0,,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371639,,
9040,HOUSE,HOUSE,340000.0,4.0,146.0,0,0,4.0,1,13.0,0,,0,BUY_REGULAR,,0,20371642,,82.0
3360,APARTMENT,APARTMENT,430000.0,2.0,87.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,1,20132572,568.0,
8660,APARTMENT,APARTMENT,249000.0,2.0,87.0,0,0,1.0,0,,1,,0,BUY_REGULAR,GOOD,0,20210791,530.0,
8400,APARTMENT,APARTMENT,265000.0,1.0,45.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20371651,,
2620,APARTMENT,APARTMENT,268000.0,2.0,75.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20371632,,
8660,APARTMENT,APARTMENT,350000.0,3.0,88.0,0,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20247025,1145.0,
8200,HOUSE,HOUSE,380000.0,4.0,178.0,0,0,3.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371634,837.0,251.0
3110,APARTMENT,APARTMENT,394000.0,2.0,110.0,1,0,3.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371630,,
1180,APARTMENT,APARTMENT,325000.0,3.0,115.0,1,0,2.0,0,,1,8.0,0,BUY_REGULAR,GOOD,0,20371628,1916.0,
2880,APARTMENT,APARTMENT,200000.0,1.0,65.0,1,0,2.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371626,,
4432,HOUSE,HOUSE,210000.0,3.0,,0,0,2.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371627,,
9000,APARTMENT,APARTMENT,1325000.0,3.0,180.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371623,,
6470,HOUSE,HOUSE,275000.0,4.0,423.0,0,0,2.0,1,378.0,1,59.0,0,BUY_REGULAR,GOOD,0,20368472,3688.0,810.0
5380,HOUSE,HOUSE,249000.0,3.0,148.0,1,0,4.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20366115,535.0,575.0
3221,HOUSE,HOUSE,495000.0,,,0,0,,0,,0,,0,BUY_REGULAR,,0,20371625,,
3800,HOUSE,HOUSE,310645.0,3.0,134.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371624,,142.0
6800,APARTMENT,APARTMENT,115000.0,1.0,46.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20368039,,
6042,HOUSE,HOUSE,135000.0,2.0,106.0,1,0,2.0,1,122.0,1,30.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20354393,401.0,198.0
1410,APARTMENT,APARTMENT,390000.0,2.0,70.0,1,0,3.0,0,,1,9.0,0,BUY_REGULAR,GOOD,0,20367057,,
6980,HOUSE,TOWN_HOUSE,280000.0,3.0,120.0,0,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20363507,1477.0,88.0
7890,HOUSE,FARMHOUSE,830000.0,3.0,220.0,0,0,4.0,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20362766,558.0,3485.0
3900,HOUSE,HOUSE,229000.0,3.0,151.0,1,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,20360769,468.0,383.0
3500,HOUSE,HOUSE,319000.0,2.0,128.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,1,20365416,725.0,244.0
1420,HOUSE,VILLA,745000.0,5.0,360.0,1,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20343402,4077.0,914.0
5530,HOUSE,HOUSE,395000.0,3.0,148.0,1,0,3.0,0,,1,,0,BUY_REGULAR,,0,20371480,921.0,675.0
6980,HOUSE,TOWN_HOUSE,229000.0,4.0,256.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20359296,3091.0,126.0
6700,APARTMENT,APARTMENT,355000.0,2.0,99.0,1,0,3.0,0,,1,28.0,0,BUY_REGULAR,AS_NEW,0,20364208,925.0,
3910,HOUSE,HOUSE,323000.0,3.0,185.0,1,0,4.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20360771,825.0,659.0
3540,HOUSE,HOUSE,366000.0,3.0,174.0,1,0,,1,330.0,0,,0,BUY_REGULAR,,0,20371073,810.0,680.0
7866,APARTMENT,DUPLEX,171000.0,2.0,108.0,1,0,2.0,0,,1,7.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20346472,,
5540,HOUSE,HOUSE,145000.0,3.0,85.0,0,1,4.0,1,865.0,0,,0,BUY_REGULAR,GOOD,0,20362329,277.0,865.0
3590,HOUSE,HOUSE,398000.0,3.0,280.0,1,0,,0,,1,28.0,0,BUY_REGULAR,,0,20369758,1393.0,1737.0
3970,APARTMENT,GROUND_FLOOR,325000.0,2.0,98.0,1,0,3.0,0,,0,,0,BUY_REGULAR,AS_NEW,0,20359535,,
1428,HOUSE,VILLA,845000.0,5.0,300.0,1,1,4.0,1,2123.0,1,100.0,0,BUY_REGULAR,GOOD,0,20368531,3934.0,3300.0
6220,HOUSE,HOUSE,249000.0,3.0,140.0,1,0,3.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20363670,462.0,1400.0
3600,HOUSE,HOUSE,393000.0,4.0,155.0,0,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20366207,,187.0
6041,HOUSE,HOUSE,119000.0,3.0,115.0,0,0,2.0,0,,1,20.0,0,BUY_REGULAR,GOOD,0,20363098,480.0,140.0
5377,HOUSE,COUNTRY_COTTAGE,125000.0,3.0,66.0,0,1,,0,,1,16.0,0,BUY_REGULAR,GOOD,0,20363530,250.0,66.0
6760,HOUSE,HOUSE,269000.0,2.0,150.0,1,0,3.0,1,450.0,1,9.0,0,BUY_REGULAR,GOOD,0,20354732,624.0,640.0
6760,HOUSE,HOUSE,420000.0,4.0,220.0,1,0,4.0,1,16.0,1,25.0,0,BUY_REGULAR,TO_BE_DONE_UP,1,20366373,1012.0,
7900,APARTMENT,APARTMENT,210000.0,2.0,83.0,1,0,2.0,0,,1,9.0,0,BUY_REGULAR,GOOD,0,20366480,,
6200,HOUSE,VILLA,179000.0,3.0,99.0,1,0,4.0,1,1263.0,1,13.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371538,,1392.0
6800,APARTMENT,APARTMENT,120000.0,2.0,49.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20368041,,
8400,APARTMENT,APARTMENT,165000.0,1.0,70.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371622,,
6984,HOUSE,FARMHOUSE,109000.0,4.0,175.0,0,0,4.0,0,,1,40.0,0,BUY_REGULAR,TO_RENOVATE,0,20359292,412.0,870.0
8300,HOUSE,HOUSE,1595000.0,4.0,188.0,1,0,3.0,0,,1,,0,BUY_REGULAR,GOOD,0,20371619,,600.0
3360,HOUSE,HOUSE,526035.0,3.0,215.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371621,,610.0
1210,HOUSE,HOUSE,520000.0,5.0,270.0,1,0,2.0,1,80.0,1,8.0,0,BUY_REGULAR,TO_RENOVATE,0,20371620,,203.0
9240,HOUSE,HOUSE,199000.0,2.0,,0,0,,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20371616,361.0,136.0
1150,HOUSE,APARTMENT_BLOCK,845000.0,4.0,410.0,1,0,2.0,1,440.0,1,35.0,0,BUY_REGULAR,TO_RENOVATE,0,20371617,2962.0,650.0
1050,APARTMENT,APARTMENT,335000.0,2.0,81.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20371613,1313.0,
3360,HOUSE,HOUSE,479738.0,3.0,176.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371612,,508.0
1080,APARTMENT,APARTMENT,215000.0,2.0,80.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20371610,,
8620,HOUSE,HOUSE,435000.0,2.0,168.0,1,0,,0,,1,,0,BUY_REGULAR,JUST_RENOVATED,0,20371615,399.0,
2970,HOUSE,VILLA,2399000.0,6.0,606.0,1,0,4.0,0,,1,,1,BUY_REGULAR,AS_NEW,1,20371609,,2535.0
9690,HOUSE,HOUSE,239000.0,4.0,172.0,0,0,2.0,0,,1,,0,BUY_REGULAR,GOOD,0,20371614,509.0,510.0
3360,HOUSE,HOUSE,495591.0,3.0,209.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371605,,610.0
3920,HOUSE,HOUSE,259000.0,3.0,114.0,0,0,3.0,0,,0,,0,BUY_REGULAR,,0,20371604,1.0,490.0
7700,APARTMENT,FLAT_STUDIO,97000.0,1.0,57.0,1,0,,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,20371599,,
4170,HOUSE,HOUSE,269900.0,2.0,75.0,1,0,4.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371600,699.0,1175.0
3650,HOUSE,VILLA,498000.0,5.0,239.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20371591,,762.0
3700,HOUSE,HOUSE,475000.0,4.0,223.0,1,0,2.0,0,,1,10.0,0,BUY_REGULAR,AS_NEW,0,20371597,981.0,249.0
8670,APARTMENT,APARTMENT,158000.0,2.0,68.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20371593,1.0,
3800,HOUSE,HOUSE,337638.0,3.0,135.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371594,,250.0
2570,HOUSE,HOUSE,769000.0,4.0,365.0,1,0,4.0,0,,1,,1,BUY_REGULAR,GOOD,0,20371602,,1792.0
3360,HOUSE,HOUSE,481738.0,3.0,176.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371592,,588.0
2660,HOUSE,HOUSE,349000.0,4.0,159.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20337524,771.0,144.0
8620,HOUSE,HOUSE,435000.0,2.0,,1,0,,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,20189001,,
8370,APARTMENT,APARTMENT,230000.0,,42.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371588,751.0,
3800,HOUSE,HOUSE,346179.0,3.0,135.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371590,,250.0
3300,HOUSE,HOUSE,179000.0,2.0,116.0,0,0,2.0,1,35.0,1,,0,BUY_REGULAR,TO_RENOVATE,0,20371587,493.0,110.0
1080,HOUSE,HOUSE,585000.0,4.0,217.0,1,0,2.0,0,,1,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371585,,275.0
9080,HOUSE,VILLA,995000.0,3.0,441.0,1,0,,0,,1,,0,BUY_REGULAR,AS_NEW,1,20371584,1747.0,1555.0
5651,HOUSE,HOUSE,135000.0,2.0,73.0,0,0,4.0,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20362886,458.0,1123.0
6183,HOUSE,HOUSE,169900.0,3.0,180.0,0,0,3.0,1,400.0,0,,0,BUY_REGULAR,TO_RENOVATE,0,20348940,431.0,580.0
3960,HOUSE,HOUSE,470000.0,2.0,250.0,1,0,,0,,1,55.0,0,BUY_REGULAR,JUST_RENOVATED,0,20368086,1011.0,
6850,APARTMENT,APARTMENT,99000.0,2.0,54.0,1,0,3.0,0,,0,,0,BUY_REGULAR,GOOD,0,20365282,307.0,
6880,APARTMENT,APARTMENT,209900.0,2.0,86.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20365528,,
7890,HOUSE,VILLA,349000.0,3.0,200.0,1,0,4.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20363463,944.0,3090.0
5500,APARTMENT,APARTMENT,165000.0,1.0,50.0,0,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20354846,629.0,
5170,HOUSE,HOUSE,450000.0,3.0,252.0,1,0,3.0,1,500.0,1,20.0,0,BUY_REGULAR,,1,20358351,1243.0,1373.0
6941,HOUSE,HOUSE,229000.0,4.0,210.0,0,0,3.0,1,495.0,0,,0,BUY_REGULAR,,0,20368021,486.0,742.0
1420,HOUSE,VILLA,595000.0,4.0,230.0,1,0,4.0,0,,1,20.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20354408,3371.0,969.0
1390,APARTMENT,APARTMENT,340000.0,2.0,100.0,1,0,2.0,0,,1,8.0,0,BUY_REGULAR,AS_NEW,0,20363878,,
1440,HOUSE,VILLA,597500.0,5.0,159.0,0,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20361912,1.0,550.0
6880,APARTMENT,APARTMENT,209900.0,2.0,92.0,1,0,,0,,0,,0,BUY_REGULAR,AS_NEW,0,20369205,,
6500,HOUSE,HOUSE,399000.0,4.0,268.0,0,0,4.0,1,2616.0,1,29.0,0,BUY_REGULAR,GOOD,0,20365479,,2807.0
5580,HOUSE,HOUSE,275000.0,5.0,230.0,0,1,,0,,0,,0,BUY_REGULAR,GOOD,0,20363499,755.0,800.0
3800,APARTMENT,PENTHOUSE,368615.0,3.0,121.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371519,,
6990,HOUSE,HOUSE,180000.0,3.0,100.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RESTORE,0,20363522,312.0,550.0
6800,APARTMENT,APARTMENT,110000.0,1.0,41.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20368037,2540.0,
7912,HOUSE,HOUSE,225000.0,2.0,176.0,1,0,,1,161.0,1,23.0,0,BUY_REGULAR,GOOD,0,20354291,551.0,274.0
5377,HOUSE,HOUSE,349000.0,4.0,128.0,1,0,4.0,1,956.0,1,,0,BUY_REGULAR,AS_NEW,0,20348731,,956.0
3680,HOUSE,HOUSE,449500.0,4.0,236.0,0,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20360660,1097.0,864.0
3920,HOUSE,HOUSE,569000.0,3.0,259.0,1,0,4.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20360773,,601.0
3740,HOUSE,HOUSE,239000.0,3.0,136.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20371567,401.0,718.0
1300,APARTMENT,GROUND_FLOOR,199000.0,1.0,51.0,1,0,3.0,1,75.0,1,3.0,0,BUY_REGULAR,GOOD,0,20327214,2843.0,
3920,HOUSE,HOUSE,344000.0,3.0,280.0,1,0,,0,,1,,0,BUY_REGULAR,GOOD,0,20364578,1013.0,2438.0
5030,HOUSE,HOUSE,249000.0,3.0,159.0,1,0,3.0,0,,1,33.0,0,BUY_REGULAR,TO_BE_DONE_UP,0,20361618,,153.0
6950,APARTMENT,FLAT_STUDIO,98500.0,1.0,41.0,0,1,,0,,1,6.0,0,BUY_REGULAR,GOOD,0,20363277,562.0,
5590,APARTMENT,DUPLEX,195000.0,2.0,90.0,0,0,,0,,1,2.0,0,BUY_REGULAR,GOOD,0,20363565,768.0,
7972,HOUSE,VILLA,245000.0,3.0,124.0,1,0,4.0,0,,0,,0,BUY_REGULAR,GOOD,0,20357735,639.0,1192.0
3360,HOUSE,HOUSE,488591.0,3.0,209.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371580,,610.0
1851,HOUSE,BUNGALOW,400000.0,2.0,128.0,1,0,4.0,0,,1,,0,BUY_REGULAR,TO_RENOVATE,0,20371583,,876.0
2850,APARTMENT,APARTMENT,575000.0,2.0,140.0,0,0,,0,,1,70.0,0,BUY_REGULAR,GOOD,0,20371577,1107.0,
2930,APARTMENT,APARTMENT,225000.0,2.0,,0,0,,0,,0,,0,BUY_REGULAR,JUST_RENOVATED,0,11351181,,
9300,APARTMENT,APARTMENT,299000.0,2.0,100.0,1,0,,0,,1,25.0,0,BUY_REGULAR,GOOD,0,20371578,,
9300,APARTMENT,APARTMENT,224000.0,2.0,85.0,1,0,,0,,1,10.0,0,BUY_REGULAR,AS_NEW,0,20371573,797.0,
3800,HOUSE,HOUSE,272423.0,3.0,110.0,1,0,,0,,0,,0,BUY_REGULAR,GOOD,0,20371565,,142.0
8830,HOUSE,HOUSE,280000.0,5.0,252.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20371572,572.0,1019.0
8380,HOUSE,VILLA,1095000.0,4.0,533.0,0,0,,0,,0,,0,BUY_REGULAR,,0,20371570,1172.0,533.0
3360,HOUSE,HOUSE,551474.0,3.0,242.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371560,,707.0
4800,HOUSE,HOUSE,319000.0,4.0,221.0,1,0,3.0,1,642.0,1,37.0,0,BUY_REGULAR,GOOD,0,20371559,1494.0,759.0
3520,HOUSE,HOUSE,470000.0,4.0,234.0,1,1,,0,,0,,0,BUY_REGULAR,GOOD,0,20371576,1175.0,1570.0
9050,HOUSE,HOUSE,310000.0,3.0,134.0,0,0,,0,,0,,0,BUY_REGULAR,TO_RENOVATE,0,20371558,483.0,86.0
3740,HOUSE,HOUSE,269000.0,4.0,185.0,1,0,3.0,0,,0,,0,BUY_REGULAR,,0,20371552,1041.0,396.0
1350,HOUSE,EXCEPTIONAL_PROPERTY,1095000.0,6.0,476.0,0,0,4.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371553,,3939.0
9000,APARTMENT,APARTMENT,266400.0,3.0,152.0,0,0,,0,,1,,0,BUY_REGULAR,,0,20371556,,
8930,HOUSE,HOUSE,229000.0,3.0,149.0,0,0,,1,162.0,1,16.0,0,BUY_REGULAR,,0,20371555,,318.0
1210,APARTMENT,APARTMENT,209000.0,1.0,71.0,0,0,2.0,0,,0,,0,BUY_REGULAR,,0,20371549,607.0,
1080,APARTMENT,APARTMENT,115000.0,1.0,46.0,0,0,2.0,0,,0,,0,BUY_REGULAR,TO_BE_DONE_UP,0,20371548,,
2970,HOUSE,HOUSE,1345000.0,3.0,427.0,0,0,4.0,0,,1,,0,BUY_REGULAR,AS_NEW,0,20371545,3386.0,2707.0
8300,APARTMENT,APARTMENT,775000.0,3.0,85.0,1,0,2.0,0,,0,,0,BUY_REGULAR,GOOD,0,20371551,950.0,
2060,HOUSE,MANSION,549000.0,7.0,224.0,1,0,2.0,1,30.0,1,,0,BUY_REGULAR,GOOD,0,20371546,718.0,119.0
2540,HOUSE,HOUSE,710000.0,3.0,149.0,0,0,4.0,0,,1,,0,BUY_REGULAR,GOOD,0,20371544,1602.0,916.0
3360,HOUSE,HOUSE,519350.0,3.0,159.0,1,0,,0,,0,,0,BUY_REGULAR,,0,20371543,,610.0
1080,APARTMENT,APARTMENT,265000.0,2.0,90.0,1,0,,0,,1,8.0,0,BUY_REGULAR,GOOD,0,20371542,1357.0,
